docent aan academie	docent aan academie	docent	docent	11022	33.33
matroos bij een wachtschip	matroos bij een wacht_chip	matroos	matroos	98135	52.91
consumptie-ijsbereider	consumptie-ijsbereider	consumptie-ijsbereider	consumptie-ijsbereider	77990	58.74
kanonnier tweede klasse	kanon_nier tweede klasse	kanonnier	kanon_nier	58340	52.11
voerman bij een steenfabriek	voerman bij een steen_fabriek	voerman	voerman	98620	52.99
inspecteur bij een veeverzekering	inspecteur bij een vee_verzekering	inspecteur	inspecteur	44120	76.25
militair bij de infanterie en magazijnsknecht	militair bij de infanterie en magazijn_knecht	militair	militair	97145	56.66
hulp in de landbouw	hulp in de landbouw	hulp	hulp	62110	45.72
deurwaarder bij de rijksbelastingen	deurwaarder bij de rijk_belasting	deurwaarder	deurwaarder	39340	75.25
koopman in ongeregelde goederen	koopman in ongeregeld goed	koopman	koopman	41025	63.06
chef bij de spoorwegen	chef bij de spoor_weg	chef	chef	22230	73.33
opzichter bij begraafplaatsen	opzichter bij begraaf_plaats	opzichter	opzichter	58940	54.4
kapitein bij de douane	kapitein bij de douane	kapitein	kapitein	58320	95.41
onderwijzer	onderwijzer	onderwijzer	onderwijzer	13200	86.41
winkelier in broodwaren	winkelier in brood_waren	winkelier	winkelier	41030	57.59
magazijnkecht bij een ijzerhandel	magazijnkecht bij een ijzer_handel	magazijnkecht	magazijnkecht	97145	56.66
adjunct boekhouder bij de nederlandse bank	adjunct boekhouder bij de Nederlands bank	boekhouder	boekhouder	33110	78.26
koster bij de hervormde kerk	koster bij de hervormd kerk	koster	koster	55140	63.56
winkelierster in tabak	winkelier_ster in tabak	winkelierster	winkelier_ster	41030	57.59
paardenhandelaar	paard_handelaar	paardenhandelaar	paard_handelaar	41025	63.06
reserve eerste luitenant bij de infanterie	reserve eerste luitenant bij de infanterie	reserve	reserve	58320	95.41
kanonnier bij de nationale artillerie	kanon_nier bij de nationaal artillerie	kanonnier	kanon_nier	58340	52.11
lid van het gerechtshof	lid van het gerechtshof	lid	lid	20110	93.36
commandeur bij zm werf	commandeur bij zm werf	commandeur	commandeur	33190	76.13
ontvanger van havengeld	ontvanger van haven_geld	ontvanger	ontvanger	33990	75.62
rijksklerk bij de registratie	rijk_klerk bij de registratie	rijksklerk	rijk_klerk	31030	69.38
expeditieknecht bij de wijnhandel	expeditie_knecht bij de wijn_handel	expeditieknecht	expeditie_knecht	97145	56.66
gemeenteambtenaar	gemeente_ambtenaar	gemeenteambtenaar	gemeenteambtenaar	31090	80.98
wegwerker bij de spoorwegen	weg_werker bij de spoor_weg	wegwerker	weg_werker	97400	45.86
gevangenbewaarder bij het huis van bewaring	gevangen_bewaarder bij het huis van bewaring	gevangenbewaarder	gevangen_bewaarder	58930	64.16
directeur bij een steenbakkerij	directeur bij een steen_bakkerij	directeur	directeur	21110	84.88
commies bij het departement van financiën	commies bij het departement van financiën	commies	commies	31090	80.98
melkbezorger	melk_bezorger	melkbezorger	melkbezorger	45220	51.9
oud beambte bij de douane	oud beambte bij de douane	beambte	beambte	31040	68.18
koopman in stro en steenkolen	koopman in stro en steen_kool	koopman	koopman	41025	63.06
fabrikant van pijpen	fabrikant van pijp	fabrikant	fabrikant	21110	84.88
referendaris bij de rekenkamer	referendaris bij de rekenen_kamer	referendaris	referendaris	31090	80.98
loods eerste klasse	loods eerste klasse	loods	loods	4240	66.47
stoker bij de suikerfabriek	stoker bij de suiker_fabriek	stoker	stoker	96930	58.13
magazijnmeester bij een distributiekantoor	magazijn_meester bij een distributie_kantoor	magazijnmeester	magazijn_meester	39140	67.3
ambtenaar bij het departement van oorlog	ambtenaar bij het departement van oorlog	ambtenaar	ambtenaar	31090	80.98
commies bij de rijksaccijnzen	commies bij de rijk_accijns	commies	commies	31030	69.38
kunstenaar	kunstenaar	kunstenaar	kunstenaar	16000	70.41
gepensioneerd kornet	gepensioneerd kornet	kornet	kornet	58300	59.45
student in de chirurgie	student in de chirurgie	student	student	6130	92.87
tijdelijk opzichter	tijdelijk opzichter	opzichter	opzichter	22000	68.72
inspecteur van arbeid	inspecteur van arbeid	inspecteur	inspecteur	22000	68.72
bedrijfschef bij een chocoladefabriek	bedrijf_chef bij een chocolade_fabriek	bedrijfschef	bedrijf_chef	22650	68.58
employé bij een dorp	employé bij een dorp	employé	employé	31090	80.98
machinist bij de zuivelfabriek	machinist bij de zuivel_fabriek	machinist	machinist	96910	60.66
schilder van landschappen	schilder van landschap	schilder	schilder	16190	74.04
fabrieksarbeider in lampen	fabriek_arbeider in lamp	fabrieksarbeider	fabriek_arbeider	99930	55.31
trekker van schepen	trekker van schip	trekker	trekker	98990	53.99
chef bij de zuid-hollandse broodfabriek	chef bij de zuid_Hollands brood_fabriek	chef	chef	22665	64.83
opzichter bij de provinciale rijkswaterstaat	opzichter bij de provinciaal Rijkswaterstaat	opzichter	opzichter	22690	57.72
ontvanger van rijksgelden	ontvanger van rijk_gelden	ontvanger	ontvanger	31020	90.51
ambtenaar bij gg	ambtenaar bij gg	ambtenaar	ambtenaar	39990	71.19
koopman bij de logis batave	koopman bij de logis batave	koopman	koopman	41025	63.06
vernisgever	vernis_gever	vernisgever	vernisgever	89530	57.61
administrateur bij het levensmiddelenbedrijf	administrateur bij het leven_middel_bedrijf	administrateur	administrateur	21940	88.52
bewaarder eerste klasse	bewaarder eerste klasse	bewaarder	bewaarder	58940	54.4
koopman van bloemen en plamten	koopman van bloem en plamten	koopman	koopman	41025	63.06
onderdirecteur bij de melkfabriek	onder_directeur bij de melk_fabriek	onderdirecteur	onder_directeur	21110	84.88
klerk bij de stadssecretarie	klerk bij de stadssecretarie	klerk	klerk	39310	69.59
taxateur van vee	taxateur van vee	taxateur	taxateur	44330	72.37
vermicelliwerker	vermicelliwerker	vermicelliwerker	vermicelliwerker	77640	57.5
assistente apotheker	assistente apotheker	assistente	assistente	6810	59.29
dienstbode bij een gasthuis	dienstbode bij een gasthuis	dienstbode	dienstbode	54090	63.13
handelaar in hout	handelaar in hout	handelaar	handelaar	41025	63.06
instituteur bij het basisonderwijs	instituteur bij het basis_onderwijs	instituteur	instituteur	13320	67.88
koopvrouw in poppengoed	koop_vrouw in pop_goed	koopvrouw	koop_vrouw	41025	63.06
hoofdinspecteur bij de directe belastingen	hoofd_inspecteur bij de direct belasting	hoofdinspecteur	hoofd_inspecteur	31030	69.38
gepensioneerd rijkswerkman	gepensioneerd rijk_werkman	rijkswerkman	rijk_werkman	99910	57.34
kantenier bij de rijksweg	kantenier bij de rijk_weg	kantenier	kantenier	95160	51.63
winkelier in leer en kleding	winkelier in leer en kleding	winkelier	winkelier	41030	57.59
majoor bij de veldartillerie	majoor bij de veld_artillerie	majoor	majoor	58320	95.41
winkelchef bij een levensmiddelenbedrijf	winkel_chef bij een leven_middel_bedrijf	winkelchef	winkel_chef	21340	72.66
expeditieknecht bij een verffabriek	expeditie_knecht bij een verf_fabriek	expeditieknecht	expeditie_knecht	97145	56.66
koster bij een synagoge	koster bij een synagoge	koster	koster	55140	63.56
leerling kleermaker	leerling kleermaker	kleermaker	kleermaker	79100	53.02
monteur bij de nrf	monteur bij de nrf	monteur	monteur	84100	66.2
koper	koper	koper	koper	42220	66.45
commies bij de stad	commies bij de stad	commies	commies	31090	80.98
bedrijfsleider bij een bioscoopbedrijf	bedrijf_leider bij een bioscoop_bedrijf	bedrijfsleider	bedrijf_leider	21490	83.33
plaatsvervangend directeur bij gab	plaatsvervangend directeur bij gab	directeur	directeur	21110	84.88
looier bij een perkamentfabriek	looier bij een perkament_fabriek	looier	looier	76145	60.33
fabrieksschilder bij een fabriek	fabriek_schilder bij een fabriek	fabrieksschilder	fabriek_schilder	93990	73.2
koopman in goud en zilver	koopman in goud en zilver	koopman	koopman	41025	63.06
kapitein bij de jagers	kapitein bij de jager	kapitein	kapitein	58320	95.41
ambtenaar mhcsd	ambtenaar mhcsd	ambtenaar	ambtenaar	30000	72.87
arbeider bij een klompenfabriek	arbeider bij een klomp_fabriek	arbeider	arbeider	81990	48.91
stoker bij een mailboot	stoker bij een mail_boot	stoker	stoker	98220	61.58
tijdelijk opzichter tekenaar	tijdelijk opzichter tekenaar	opzichter	opzichter	3110	74.34
adjunct landmeter	adjunct landmeter	landmeter	landmeter	3020	78.43
gepensioneerd stadssluiswachter	gepensioneerd stads_sluis_wachter	stadssluiswachter	stads_sluis_wachter	98930	54.88
amanuensis	amanuensis	amanuensis	amanuensis	1400	69.76
commies bij de postkoets	commies bij de post_koets	commies	commies	37000	72.94
kamerverhuurster	kamer_verhuur_ster	kamerverhuurster	kamer_verhuur_ster	51040	69.91
directeur bij een oestermaatschappij	directeur bij een oester_maatschappij	directeur	directeur	21110	84.88
leraar bij een college	leraar bij een college	leraar	leraar	13200	86.41
ridder	ridder	ridder	ridder	-1	NA
rijksveldwachter	rijk_veldwachter	rijksveldwachter	rijk_veldwachter	58220	54.83
majoor depot bij de landmacht	majoor depot bij de landmacht	majoor	majoor	58320	95.41
hoofdambtenaar bij het gouvernement	hoofd_ambtenaar bij het gouvernement	hoofdambtenaar	hoofd_ambtenaar	31090	80.98
losser bij de staatsspoorwegen	losser bij de staats_spoor_weg	losser	losser	97130	61.09
veldwachter bij de kolonie	veldwachter bij de kolonie	veldwachter	veldwachter	58220	54.83
opzichter bij de stadswerken	opzichter bij de stad_werk	opzichter	opzichter	22675	78.55
acquisiteur bij een reisbureau	acquisiteur bij een reis_bureau	acquisiteur	acquisiteur	43200	73.55
vrachtmeester bij de koninklijke marechaussee	vracht_meester bij de koninklijk marechaussee	vrachtmeester	vracht_meester	98555	51.22
jurist bij de rechtbank	jurist bij de rechtbank	jurist	jurist	12000	99
arbeider abtb	arbeider abtb	arbeider	arbeider	99900	41.65
leerling stoffeerder	leerling stoffeerder	stoffeerder	stoffeerder	79620	69.33
agent bij de centraalspoorwegmaatschappij	agent bij de centraal_spoorweg_maatschappij	agent	agent	44220	72.37
chef gemeenteveldwachter	chef gemeente_veldwachter	chef	chef	58220	54.83
bewaarder bij het raadhuis	bewaarder bij het raadhuis	bewaarder	bewaarder	31090	80.98
directeur bij het weeshuis	directeur bij het weeshuis	directeur	directeur	22460	54.18
distributeur	distributeur	distributeur	distributeur	39120	67.3
winkelier in ijzerwaren	winkelier in ijzer_waren	winkelier	winkelier	41030	57.59
chauffeur bij de gemeentelijke geneeskundige dienst	chauffeur bij de gemeentelijk geneeskundig dienst	chauffeur	chauffeur	98500	61.09
gasstoker bij een gasfabriek	gas_stoker bij een gas_fabriek	gasstoker	gas_stoker	96925	58.36
tekenaar bij het gemeentebedrijf	tekenaar bij het gemeente_bedrijf	tekenaar	tekenaar	3110	74.34
provinciaal veearts	provinciaal vee_arts	veearts	vee_arts	6510	69.47
onderofficier bij de infanterie	onderofficier bij de infanterie	onderofficier	onderofficier	58330	61.68
huisknecht bij de rooms-katholieke ziekenverpleging	huisknecht bij de rooms-katholiek ziekenverpleging	huisknecht	huisknecht	54090	63.13
tweede officier bij de maatschappij nederland	tweede officier bij de maatschappij Nederland	officier	officier	39990	71.19
gepensioneerd beambte bij de staatsspoorwegen	gepensioneerd beambte bij de staats_spoor_weg	beambte	beambte	39960	61.4
employé bij de secretarie van de grietenij	employé bij de secretarie van de grietenij	employé	employé	39310	69.59
monteur bij de centrale werkplaats	monteur bij de centraal werk_plaats	monteur	monteur	84100	66.2
spinner van linnen	spinner van linnen	spinner	spinner	75220	48.38
werkster bij de gemeente	werkster bij de gemeente	werkster	werkster	31090	80.98
directeur bij het telegraafkantoor	directeur bij het telegraaf_kantoor	directeur	directeur	21970	80.54
olieslager	olie_slager	olieslager	olie_slager	77920	53.45
opziener bij de stadswerken	op_ziener bij de stad_werk	opziener	op_ziener	22675	78.55
schrijver bij de hollandse ijzeren spoorwegmaatschappij	schrijver bij de Hollands ijzeren spoorweg_maatschappij	schrijver	schrijver	39320	69.05
kasloper	kas_loper	kasloper	kasloper	33990	75.62
scherpschutter	scherpschutter	scherpschutter	scherpschutter	58340	52.11
controleur bij de rijksgeweerwinkel	controleur bij de rijksgeweerwinkel	controleur	controleur	31090	80.98
chef machinist	chef machinist	chef	chef	98320	61.13
conducteur bij een trambedrijf	conducteur bij een tram_bedrijf	conducteur	conducteur	36040	58.4
agent bij een levensverzekeringsmaatschappij en aanspreker	agent bij een leven_verzekering_maatschappij en aan_spreker	agent	agent	44120	76.25
telegraafbode	telegraaf_bode	telegraafbode	telegraafbode	37030	58.52
griffier bij het tribunaal	griffier bij het tribunaal	griffier	griffier	39340	75.25
machinist bij de waterleiding	machinist bij de waterleiding	machinist	machinist	96950	58.36
koopman in ijzer	koopman in ijzer	koopman	koopman	41025	63.06
directeur bij een melkfabriek	directeur bij een melk_fabriek	directeur	directeur	21110	84.88
adjunct commies bij het gemeentebestuur	adjunct commies bij het gemeente_bestuur	commies	commies	31090	80.98
commissionair in de veehandel	commissionair in de vee_handel	commissionair	commissionair	43230	66.45
blokkenmaker	blok_maker	blokkenmaker	blokkenmaker	81990	48.91
conciërge bij de muziekschool en schoenmaker	conciërge bij de muziek_school en schoenmaker	conciërge	conciërge	55130	67.62
wagenlichter bij de nederlandse spoorwegen	wagen_lichter bij de Nederlands spoor_weg	wagenlichter	wagen_lichter	97125	49.34
opzichter bij gemeentewerken	opzichter bij gemeente_werken	opzichter	opzichter	22680	73.41
sergeant bij de kanonniers	sergeant bij de kanonniers	sergeant	sergeant	58330	61.68
leraar duits bij het middelbaar onderwijs	leraar duits bij het middelbaar onderwijs	leraar	leraar	13215	85.23
groothandelaar	groot_handelaar	groothandelaar	groot_handelaar	41020	81.33
hoofdcommies bij een waterschap	hoofd_commies bij een waterschap	hoofdcommies	hoofd_commies	39990	71.19
gepensioneerd onderadjudant	gepensioneerd onder_adjudant	onderadjudant	onder_adjudant	58330	61.68
kapitein bij de koopvaart	kapitein bij de koop_vaart	kapitein	kapitein	4215	78.25
rijksklerk bij de registratie en domeinen	rijk_klerk bij de registratie en domein	rijksklerk	rijk_klerk	31030	69.38
schrijver bij een korvet	schrijver bij een korvet	schrijver	schrijver	39320	69.05
veilingmeester	veiling_meester	veilingmeester	veilingmeester	44320	75.94
ridder van de militaire willemsorde vierde klasse	ridder van de militair willemsorde vierde klasse	ridder	ridder	-1	NA
agent bij de maatschappij van landbouw	agent bij de maatschappij van landbouw	agent	agent	43200	73.55
secretaris bij een bureel voor weldadigheid	secretaris bij een bureel voor weldadig_heid	secretaris	secretaris	20210	87.77
hulpbewaarder	hulp_bewaarder	hulpbewaarder	hulpbewaarder	58940	54.4
hulpofficier bij de post	hulp_officier bij de post	hulpofficier	hulp_officier	22220	96.11
glassnijder	glassnijder	glassnijder	glassnijder	89156	57.22
loofd bij het belgische loodswezen	loofd bij het Belgisch lood_wezen	loofd	loofd	4240	66.47
lid van de koninklijke marechaussee	lid van de koninklijk marechaussee	lid	lid	58225	58.36
oud griffier	oud griffier	griffier	griffier	39340	75.25
president bij een bank	president bij een bank	president	president	21110	84.88
controleur bij de stichting nederlandse bakkerij gv	controleur bij de stichting Nederlands bakkerij gv	controleur	controleur	22000	68.72
vader bij het armenwerkhuis	vader bij het arm_werk_huis	vader	vader	22460	54.18
directrice bij de meisjesschool	directrice bij de meisje_school	directrice	directrice	13940	81.63
katoenspinner	katoenspinner	katoenspinner	katoenspinner	75220	48.38
oud officier bij het oostindisch leger	oud officier bij het oostindisch leger	officier	officier	58320	95.41
stationsarbeider	station_arbeider	stationsarbeider	stationsarbeider	99910	57.34
gepensioneerd stadsschout	gepensioneerd stad_schout	stadsschout	stad_schout	20210	87.77
metselaar bij de staatsspoorwegen	metselaar bij de staats_spoor_weg	metselaar	metselaar	95120	50
luitenant bij de rijdende artillerie	luitenant bij de rijden artillerie	luitenant	luitenant	58320	95.41
bediende bij een groentehandel	bediende bij een groente_handel	bediende	bediende	45125	65.4
koopvrouw in boter en kaas	koop_vrouw in boter en kaas	koopvrouw	koop_vrouw	41025	63.06
goederenklerk bij de staatsspoorwegen	goed_klerk bij de staats_spoor_weg	goederenklerk	goed_klerk	39960	61.4
procureur deurwaarder	procureur deurwaarder	procureur	procureur	12410	96.02
schrijver bij de raad van arbeid	schrijver bij de raad van arbeid	schrijver	schrijver	39320	69.05
rentmeester bij het kroondomein	rentmeester bij het kroon_domein	rentmeester	rentmeester	21990	89.86
wachtmeester bij de cavalerie	wachtmeester bij de cavalerie	wachtmeester	wachtmeester	58330	61.68
opzichter bij rijkswaterstaat	opzichter bij Rijkswaterstaat	opzichter	opzichter	22690	57.72
opzichter bij een landgoed	opzichter bij een landgoed	opzichter	opzichter	22520	64.87
employé bij een suikerfabriek	employé bij een suiker_fabriek	employé	employé	99930	55.31
schepen bij justitie	schepen bij justitie	schepen	schepen	20110	93.36
bureelambtenaar bij de staatsspoorwegen	bureel_ambtenaar bij de staats_spoor_weg	bureelambtenaar	bureel_ambtenaar	39960	61.4
afvalopruimer bij een papierfabriek	afvalopruimer bij een papier_fabriek	afvalopruimer	afvalopruimer	55290	38.59
lid van de raad van toezicht	lid van de raad van toezicht	lid	lid	20110	93.36
huzaar	huzaar	huzaar	huzaar	58340	52.11
secretaris bij de grietenij	secretaris bij de grietenij	secretaris	secretaris	20210	87.77
lijnwerker bij de spoorwegen	lijn_werker bij de spoor_weg	lijnwerker	lijn_werker	85730	69.5
arbeider bij de telegrafie	arbeider bij de telegrafie	arbeider	arbeider	85600	71.37
kantoorbediende bij de kassier	kantoorbediende bij de kassier	kantoorbediende	kantoorbediende	39310	69.59
commies waker bij de accijnzen	commies waker bij de accijns	commies	commies	31030	69.38
fabrikant van ijzerconstructies	fabrikant van ijzer_constructie	fabrikant	fabrikant	21110	84.88
letterzetter bij een dagblad	letterzetter bij een dag_blad	letterzetter	letterzetter	92120	61.68
agent bij een rederij	agent bij een rederij	agent	agent	44220	72.37
meter van de turf	meter van de turf	meter	meter	39150	67.3
exporteur van bollen	exporteur van bol	exporteur	exporteur	41020	81.33
arbeider bij een garancinefabriek	arbeider bij een garancinefabriek	arbeider	arbeider	99930	55.31
afdelingschef bij een lingerieatelier	afdeling_chef bij een lingerie_atelier	afdelingschef	afdeling_chef	22670	66.93
muzikant bij het leger	muzikant bij het leger	muzikant	muzikant	17140	63.79
ketelmaker bij de nederlandse spoorwegen	ketel_maker bij de Nederlands spoor_weg	ketelmaker	ketel_maker	87350	57.7
machinehandelaar	machine_handelaar	machinehandelaar	machinehandelaar	41025	63.06
snijder bij een strokartonfabriek	snijder bij een stro_karton_fabriek	snijder	snijder	73490	56.7
koerier van de brieven malle	koerier van de brief mal	koerier	koerier	37040	55.72
schoenwinkelier	schoen_winkelier	schoenwinkelier	schoenwinkelier	41030	57.59
officier van gezondheid bij een fregat	officier van gezondheid bij een fregat	officier	officier	6140	92.87
boerenarbeider bij de infanterie	boer_arbeider bij de infanterie	boerenarbeider	boer_arbeider	62105	46
directeur bij een ijzer stroomtram maatschappij	directeur bij een ijzer stroomtram maatschappij	directeur	directeur	21960	84.88
bureauchef bij de nederlandse spoorwegen	bureau_chef bij de Nederlands spoor_weg	bureauchef	bureau_chef	22110	79.5
arbeider bij een fouragehandel	arbeider bij een fouragehandel	arbeider	arbeider	99900	41.65
assistent bij het koloniaal etablissement	assistent bij het koloniaal etablissement	assistent	assistent	31090	80.98
deurwaarder bij het provinciaal gerechtshof	deurwaarder bij het provinciaal gerechtshof	deurwaarder	deurwaarder	39340	75.25
ambtenaar bij de armen	ambtenaar bij de arm	ambtenaar	ambtenaar	39990	71.19
koetsier bij de staatsspoorwegen	koetsier bij de staats_spoor_weg	koetsier	koetsier	98520	54
conducteur bij de nederlandse spoorwegen	conducteur bij de Nederlands spoor_weg	conducteur	conducteur	36020	65.52
inspecteur bij de domeinen	inspecteur bij de domein	inspecteur	inspecteur	31090	80.98
kapitein bij de artillerie van het oost-indischleger	kapitein bij de artillerie van het oost-indischleger	kapitein	kapitein	58320	95.41
directeur bij de tramweg	directeur bij de tram_weg	directeur	directeur	21960	84.88
landbouwleraar	landbouw_leraar	landbouwleraar	landbouwleraar	13270	85.23
klerk bij de griffie van een kantongerecht	klerk bij de griffie van een kantongerecht	klerk	klerk	39340	75.25
adjunct stationschef	adjunct stationschef	stationschef	stationschef	22210	82.68
onderchef	onder_chef	onderchef	onderchef	22000	68.72
opperschipper bij de koninklijke marine	opperen_schipper bij de koninklijk marine	opperschipper	opperen_schipper	58330	61.68
klerk bij het departement van financiën	klerk bij het departement van financiën	klerk	klerk	31090	80.98
oppasser bij de kerk	oppasser bij de kerk	oppasser	oppasser	55140	63.56
wolkammer	wolkammer	wolkammer	wolkammer	75145	58.29
gepensioneerd sergeant	gepensioneerd sergeant	sergeant	sergeant	58330	61.68
directeur bij een ontginningsmaatschappij	directeur bij een ontginning_maatschappij	directeur	directeur	21110	84.88
kuipersbaas bij de koninklijke marine	kuiper_baas bij de koninklijk marine	kuipersbaas	kuiper_baas	81930	53.81
technisch opzichter bij de gemeentetram	technisch opzichter bij de gemeente_tram	opzichter	opzichter	3520	82.58
assistent bode	assistent bode	assistent	assistent	37040	55.72
arbeider bij de aannemerij	arbeider bij de aannemerij	arbeider	arbeider	99900	41.65
opzichter bij een militaire fournituur	opzichter bij een militair fournituur	opzichter	opzichter	22670	66.93
eerste bureauambtenaar sociale zaken	eerste bureau_ambtenaar sociaal zaak	bureauambtenaar	bureau_ambtenaar	31090	80.98
schrijver bij het centraal bureau van de statistiek	schrijver bij het centraal bureau van de statistiek	schrijver	schrijver	39320	69.05
afslager bij een bank van lening	af_slager bij een bank van lening	afslager	af_slager	44140	84.08
adjudant bij de artillerie	adjudant bij de artillerie	adjudant	adjudant	58330	61.68
chef drukkerij	chef drukkerij	chef	chef	22690	57.72
inpakker bij een weverij	inpakker bij een weverij	inpakker	inpakker	97152	61.24
stamper bij een rijwielfabriek	stamper bij een rijwiel_fabriek	stamper	stamper	74240	48.2
luitenant bij de douane	luitenant bij de douane	luitenant	luitenant	31040	68.18
rector pastoor	rector pastoor	rector	rector	14120	97.7
controleuse bij een confectiefabriek	controleuse bij een confectiefabriek	controleuse	controleuse	94980	75.19
koopman in eieren	koopman in ei	koopman	koopman	41025	63.06
ambtenaar administratie bij de douane en accijnzen	ambtenaar administratie bij de douane en accijns	ambtenaar	ambtenaar	31040	68.18
werkman bij de koninklijke stoommaatschappij	werkman bij de koninklijk stoom_maatschappij	werkman	werkman	99910	57.34
kok bij de kweekschool	kok bij de kweek_school	kok	kok	53130	57.66
bureauchef	bureau_chef	bureauchef	bureauchef	22110	79.5
chef bij een melksalon	chef bij een melk_salon	chef	chef	22330	85.63
stratenmaker bij de pw	straat_maker bij de pw	stratenmaker	straat_maker	95160	51.63
rentenierster	rentenier_ster	rentenierster	rentenier_ster	-1	NA
arbeider bij het sint jansgilde	arbeider bij het sint jansgilde	arbeider	arbeider	99900	41.65
commies te water bij de rijksbelastingen	commies te water bij de rijk_belasting	commies	commies	31030	69.38
commissionair in wisselzaken	commissionair in wissel_zaak	commissionair	commissionair	43230	66.45
matroos bij een sleepboot	matroos bij een sleepboot	matroos	matroos	98135	52.91
conducteur bij wegen en bruggen	conducteur bij weg en brug	conducteur	conducteur	36090	58.52
matroos derde klasse bij een fregat	matroos derde klasse bij een fregat	matroos	matroos	98135	52.91
assistent	assistent	assistent	assistent	30000	72.87
kajuitskok bij een corvet	kajuit_kok bij een corvet	kajuitskok	kajuit_kok	53150	57.66
brandwacht bij de hulpbrandwacht	brand_wacht bij de hulp_brand_wacht	brandwacht	brand_wacht	58110	59.72
statisticus bij de provinciale elektriciteitsbedrijf	statisticus bij de provinciaal elektriciteit_bedrijf	statisticus	statisticus	8130	87.02
dijkgraaf bij de watering	dijkgraaf bij de watering	dijkgraaf	dijkgraaf	22690	57.72
eerste aanspreker	eerste aan_spreker	aanspreker	aan_spreker	59220	59.91
gepensioneerd pontonnier	gepensioneerd ponton_nier	pontonnier	ponton_nier	98990	53.99
klompenmaker bij een klompenmakerij	klomp_maker bij een klompenmakerij	klompenmaker	klomp_maker	81990	48.91
assistent bij de huishouding in een ziekenhuis	assistent bij de huishouding in een ziekenhuis	assistent	assistent	54050	62.2
koopvrouw in ongeregelde goederen	koop_vrouw in ongeregeld goed	koopvrouw	koop_vrouw	41025	63.06
los arbeider bij de kunstzijde	los arbeider bij de kunst_zijde	arbeider	arbeider	99920	44.04
koopman in arak	koopman in arak	koopman	koopman	41025	63.06
besteller bij een kantoor	bes_teller bij een kantoor	besteller	bes_teller	37040	55.72
eigenares	eigenares	eigenares	eigenares	-1	NA
kantoorbediende bij de raad van arbeid	kantoorbediende bij de raad van arbeid	kantoorbediende	kantoorbediende	39310	69.59
ambtenaar bij de rijksinspecteur van het lager onderwijs	ambtenaar bij de rijk_inspecteur van het laag onderwijs	ambtenaar	ambtenaar	31090	80.98
inspecteur bij een verzekering	inspecteur bij een verzekering	inspecteur	inspecteur	44120	76.25
leerling looier	leerling looier	looier	looier	76145	60.33
employé bij een stoomvaartmaatschappij	employé bij een stoom_vaart_maatschappij	employé	employé	39990	71.19
beambte bij de wegen en bruggen	beambte bij de weg en brug	beambte	beambte	39990	71.19
metaalbewerker	metaalbewerker	metaalbewerker	metaalbewerker	83000	55.31
professor in de wiskunde	professor in de wiskunde	professor	professor	13140	99
hersteller van kopergoed	her_teller van koper_goed	hersteller	her_teller	87330	60.31
inspecteur bij het openbaar vervoer	inspecteur bij het openbaar vervoer	inspecteur	inspecteur	22675	78.55
aannemer van laden en lossen	aannemer van laden en lossen	aannemer	aannemer	21240	71.01
muzikant bij de jagers te voet	muzikant bij de jager te voet	muzikant	muzikant	17140	63.79
pakkistenmaker	pak_kist_maker	pakkistenmaker	pakkistenmaker	81990	48.91
voorwerker bij een bouwbedrijf	voor_werker bij een bouw_bedrijf	voorwerker	voor_werker	22675	78.55
familievader op de nederlandse mettray	familie_vader op de Nederlands mettray	familievader	familie_vader	22460	54.18
spinner bij een textielfabriek	spinner bij een textiel_fabriek	spinner	spinner	75220	48.38
bediende bij een militair hospitaal	bediende bij een militair hospitaal	bediende	bediende	39990	71.19
chef bij een sigarenmagazijn	chef bij een sigaar_magazijn	chef	chef	22330	85.63
commies bij de westwateringen	commies bij de westwateringen	commies	commies	31090	80.98
schipper bij de ambulantie	schipper bij de ambulantie	schipper	schipper	4217	49.81
suikerfabrikant	suiker_fabrikant	suikerfabrikant	suiker_fabrikant	21110	84.88
eigenaar van een gieterij	eigenaar van een gieterij	eigenaar	eigenaar	21110	84.88
klerk bij het gerechtshof	klerk bij het gerechtshof	klerk	klerk	39340	75.25
spinster bij een wolspinnerij	spin_ster bij een wolspinnerij	spinster	spin_ster	75220	48.38
secretaris bij de stedelijke regering	secretaris bij de stedelijk regering	secretaris	secretaris	20210	87.77
arbeider bij werkspoor	arbeider bij Werkspoor	arbeider	arbeider	99910	57.34
mineur	mineur	mineur	mineur	58340	52.11
arbeider bij een steengaasfabriek	arbeider bij een steen_gaas_fabriek	arbeider	arbeider	99930	55.31
pluimveehandelaar	pluim_vee_handelaar	pluimveehandelaar	pluimveehandelaar	41030	57.59
typograaf bij van de drift	typograaf bij van de drift	typograaf	typograaf	92110	67.59
sergeant grenadier bij de jagers	sergeant grenadier bij de jager	sergeant	sergeant	58330	61.68
deurwaarder bij de arrondissementsrechtbank te heeren	deurwaarder bij de arrondissement_rechtbank te heeren	deurwaarder	deurwaarder	39340	75.25
chef bij een glasfabriek	chef bij een glas_fabriek	chef	chef	22690	57.72
volontair bij een lompenhandel	volontair bij een lomp_handel	volontair	volontair	49030	56.72
oud kolonel	oud kolonel	kolonel	kolonel	58320	95.41
koopman in onroerende goederen	koopman in onroerend goed	koopman	koopman	41025	63.06
inspecteur bij een doorgangshuis	inspecteur bij een doorgang_huis	inspecteur	inspecteur	22000	68.72
